# lower_burn_idx, upper_idx, energy, intensity
0 4 -4.5710e-02 8.3611e-07
0 32 2.4706e+00 2.9614e-06
22 22 -6.0450e-02 -1.4129e-06
24 24 -6.1643e-02 -2.4392e-07
26 22 -7.0472e-02 -1.4159e-06
26 24 -6.3148e-02 -2.4392e-07
26 26 -6.1633e-02 -4.7222e-04
26 27 -6.0159e-02 -2.2358e-07
26 30 -5.2794e-02 -8.2685e-07
26 58 2.4636e+00 -2.9240e-06
27 27 -6.1587e-02 -2.2358e-07
30 30 -6.2815e-02 -8.2941e-07
58 26 -2.4722e+00 -1.3173e-08
58 58 5.3022e-02 -2.5001e-06
0 0 -5.6022e-02 4.7888e-04
0 1 -5.4548e-02 2.2670e-07
0 2 -5.4507e-02 2.4737e-07
0 4 -4.7183e-02 8.3611e-07
0 32 2.4692e+00 2.9614e-06
23 23 -6.1878e-02 -1.4129e-06
25 25 -6.3070e-02 -2.4392e-07
26 26 -6.3106e-02 -2.2358e-07
27 23 -7.1899e-02 -1.4159e-06
27 25 -6.4576e-02 -2.4392e-07
27 26 -6.4534e-02 -2.2358e-07
27 27 -6.3060e-02 -4.7222e-04
27 31 -5.4221e-02 -8.2685e-07
27 59 2.4621e+00 -2.9240e-06
31 31 -6.4243e-02 -8.2941e-07
59 27 -2.4736e+00 -1.3173e-08
59 59 5.1594e-02 -2.5001e-06
0 0 -6.1872e-02 4.7888e-04
0 1 -6.0398e-02 2.2670e-07
0 2 -6.0356e-02 2.4737e-07
0 4 -5.3033e-02 8.3611e-07
0 32 2.4633e+00 2.9614e-06
24 24 -6.8966e-02 -8.2685e-07
28 24 -7.8988e-02 -8.2941e-07
28 28 -7.0149e-02 -4.7506e-04
28 29 -6.8675e-02 -2.2493e-07
28 30 -6.8633e-02 -2.4538e-07
28 60 2.4550e+00 -2.9417e-06
29 29 -7.0103e-02 -2.2493e-07
30 30 -7.0138e-02 -2.4538e-07
60 28 -2.4807e+00 -1.3258e-08
60 60 4.4508e-02 -2.5154e-06
0 0 -6.3345e-02 4.7888e-04
0 1 -6.1872e-02 2.2670e-07
0 2 -6.1830e-02 2.4737e-07
0 4 -5.4507e-02 8.3611e-07
0 32 2.4618e+00 2.9614e-06
25 25 -7.0394e-02 -8.2685e-07
28 28 -7.1622e-02 -2.2493e-07
29 25 -8.0415e-02 -8.2941e-07
29 28 -7.3050e-02 -2.2493e-07
29 29 -7.1576e-02 -4.7506e-04
29 31 -7.0061e-02 -2.4538e-07
29 61 2.4536e+00 -2.9417e-06
31 31 -7.1566e-02 -2.4538e-07
61 29 -2.4821e+00 -1.3259e-08
61 61 4.3080e-02 -2.5154e-06
0 0 -6.3387e-02 4.7888e-04
0 1 -6.1914e-02 2.2670e-07
0 2 -6.1872e-02 2.4737e-07
0 4 -5.4548e-02 8.3611e-07
0 32 2.4618e+00 2.9614e-06
26 26 -7.0472e-02 -8.2685e-07
28 28 -7.1664e-02 -2.4538e-07
30 26 -8.0493e-02 -8.2941e-07
30 28 -7.3169e-02 -2.4538e-07
30 30 -7.1654e-02 -4.7506e-04
30 31 -7.0180e-02 -2.2493e-07
30 62 2.4535e+00 -2.9416e-06
31 31 -7.1608e-02 -2.2493e-07
62 30 -2.4822e+00 -1.3258e-08
62 62 4.3003e-02 -2.5153e-06
0 0 -6.4861e-02 4.7888e-04
0 1 -6.3387e-02 2.2670e-07
0 2 -6.3345e-02 2.4737e-07
0 4 -5.6022e-02 8.3611e-07
0 32 2.4603e+00 2.9614e-06
27 27 -7.1899e-02 -8.2685e-07
29 29 -7.3092e-02 -2.4538e-07
30 30 -7.3128e-02 -2.2493e-07
31 27 -8.1920e-02 -8.2941e-07
31 29 -7.4597e-02 -2.4538e-07
31 30 -7.4555e-02 -2.2493e-07
31 31 -7.3081e-02 -4.7506e-04
31 63 2.4521e+00 -2.9417e-06
63 31 -2.4836e+00 -1.3258e-08
63 63 4.1575e-02 -2.5153e-06
1 0 0.0000e+00 2.2669e-07
1 1 1.4736e-03 4.7888e-04
1 3 2.9890e-03 2.4737e-07
1 5 1.0312e-02 8.3611e-07
1 33 2.5267e+00 2.9614e-06
0 0 1.4276e-03 -4.7529e-04
0 1 2.9012e-03 -2.2500e-07
0 2 2.9430e-03 -2.4551e-07
0 4 1.0266e-02 -8.2984e-07
0 32 2.5266e+00 -2.9392e-06
2 2 1.4378e-03 -2.4551e-07
4 4 2.4516e-04 -8.2744e-07
32 0 -2.4091e+00 -1.3231e-08
32 32 1.1607e-01 -2.5134e-06
1 0 -1.4736e-03 2.2669e-07
1 1 0.0000e+00 4.7888e-04
1 3 1.5154e-03 2.4737e-07
1 5 8.8388e-03 8.3611e-07
1 33 2.5252e+00 2.9614e-06
0 0 -4.6035e-05 -2.8232e-05
0 1 1.4276e-03 -1.3365e-08
0 2 1.4694e-03 -1.4583e-08
0 4 8.7928e-03 -4.9292e-08
0 32 2.5251e+00 -1.7458e-07
2 2 -3.5841e-05 -1.4621e-08
3 1 -1.5052e-03 -1.5913e-08
3 2 -1.4634e-03 -1.4583e-08
3 3 1.0194e-05 -3.0806e-05
3 7 8.8490e-03 -5.3785e-08
3 35 2.5252e+00 -1.9049e-07
4 4 -1.2284e-03 -4.9160e-08
5 1 -1.0021e-02 -1.8183e-07
5 4 -2.6560e-03 -4.9149e-08
5 5 -1.1824e-03 -1.0382e-04
5 7 3.3303e-04 -5.3629e-08
5 9 7.6564e-03 -3.1129e-07
5 37 2.5240e+00 -6.4227e-07
7 7 -1.1722e-03 -5.3628e-08
9 9 -2.3648e-03 -7.7521e-08
32 32 1.1459e-01 -1.4850e-07
33 1 -2.4105e+00 -1.6601e-06
33 32 1.1316e-01 -1.5287e-07
33 33 1.1464e-01 -3.1537e-04
33 35 1.1615e-01 -1.5908e-07
33 37 1.2348e-01 -5.2493e-07
35 35 1.1465e-01 -1.6302e-07
37 37 1.1346e-01 -5.5118e-07
1 0 -1.5154e-03 2.2669e-07
1 1 -4.1830e-05 4.7888e-04
1 3 1.4736e-03 2.4737e-07
1 5 8.7970e-03 8.3611e-07
1 33 2.5251e+00 2.9614e-06
