# gs_idx, es_idx, energy, intensity
97 97 7.0453e-02 1.2098e-04
97 105 7.9294e-02 1.7283e-07
54 49 -5.7763e-02 -1.1666e-08
54 54 -4.8924e-02 -1.0535e-06
58 54 -5.8945e-02 -1.0583e-06
58 58 -5.0106e-02 -1.1711e-04
58 61 -4.1267e-02 -7.6616e-07
58 122 2.4751e+00 -7.2369e-07
61 61 -5.1289e-02 -7.7046e-07
122 122 6.4554e-02 -6.1865e-07
33 26 -5.3033e-02 1.8146e-07
33 33 -4.4194e-02 1.2107e-04
33 41 -3.5355e-02 1.8144e-07
33 97 2.4810e+00 7.4691e-07
97 33 -2.4547e+00 6.3915e-07
97 90 6.1613e-02 1.7286e-07
97 97 7.0453e-02 1.2098e-04
97 105 7.9294e-02 1.7283e-07
55 55 -4.8924e-02 -6.5058e-07
59 55 -5.8945e-02 -6.5358e-07
59 59 -5.0106e-02 -1.1876e-04
59 62 -4.1267e-02 -3.5734e-07
59 123 2.4751e+00 -7.3361e-07
62 62 -5.1289e-02 -3.5935e-07
123 123 6.4554e-02 -6.2721e-07
33 26 -5.3033e-02 1.8146e-07
33 33 -4.4194e-02 1.2107e-04
33 41 -3.5355e-02 1.8144e-07
33 97 2.4810e+00 7.4691e-07
97 33 -2.4547e+00 6.3915e-07
97 90 6.1613e-02 1.7286e-07
97 97 7.0453e-02 1.2098e-04
97 105 7.9294e-02 1.7283e-07
56 56 -4.8924e-02 -2.9839e-07
60 56 -5.8945e-02 -2.9976e-07
60 60 -5.0106e-02 -1.2019e-04
60 124 2.4751e+00 -7.4221e-07
124 124 6.4554e-02 -6.3462e-07
33 26 -6.1872e-02 1.8146e-07
33 33 -5.3033e-02 1.2107e-04
33 41 -4.4194e-02 1.8144e-07
33 97 2.4722e+00 7.4691e-07
97 33 -2.4636e+00 6.3915e-07
97 90 5.2774e-02 1.7286e-07
97 97 6.1615e-02 1.2098e-04
97 105 7.0455e-02 1.7283e-07
58 58 -5.8945e-02 -7.6616e-07
61 58 -6.8966e-02 -7.7046e-07
61 61 -6.0127e-02 -1.1840e-04
61 63 -5.1289e-02 -4.1606e-07
61 125 2.4651e+00 -7.3162e-07
63 63 -6.1310e-02 -4.1881e-07
125 125 5.4536e-02 -6.2548e-07
33 26 -6.1872e-02 1.8146e-07
33 33 -5.3033e-02 1.2107e-04
33 41 -4.4194e-02 1.8144e-07
33 97 2.4722e+00 7.4691e-07
97 33 -2.4636e+00 6.3915e-07
97 90 5.2774e-02 1.7286e-07
97 97 6.1615e-02 1.2098e-04
97 105 7.0455e-02 1.7283e-07
59 59 -5.8945e-02 -3.5734e-07
62 59 -6.8966e-02 -3.5935e-07
62 62 -6.0127e-02 -1.2007e-04
62 126 2.4651e+00 -7.4163e-07
126 126 5.4536e-02 -6.3412e-07
33 26 -7.0711e-02 1.8146e-07
33 33 -6.1872e-02 1.2107e-04
33 41 -5.3033e-02 1.8144e-07
33 97 2.4633e+00 7.4691e-07
97 33 -2.4724e+00 6.3915e-07
97 90 4.3935e-02 1.7286e-07
97 97 5.2776e-02 1.2098e-04
97 105 6.1617e-02 1.7283e-07
61 61 -6.8966e-02 -4.1606e-07
63 61 -7.8987e-02 -4.1881e-07
63 63 -7.0149e-02 -1.1995e-04
63 127 2.4550e+00 -7.4106e-07
127 127 4.4517e-02 -6.3362e-07
34 27 5.3033e-02 6.0547e-08
34 34 6.1872e-02 1.2131e-04
34 42 7.0711e-02 6.0540e-08
34 98 2.5871e+00 7.4832e-07
98 34 -2.3487e+00 6.4044e-07
98 91 1.6768e-01 5.7674e-08
98 98 1.7652e-01 1.2121e-04
98 106 1.8536e-01 5.7664e-08
0 0 7.0149e-02 -1.1995e-04
0 1 7.8988e-02 -4.1890e-07
0 64 2.5953e+00 -7.3905e-07
1 1 6.8966e-02 -4.1622e-07
64 64 1.8478e-01 -6.3199e-07
34 27 4.4194e-02 6.0547e-08
34 34 5.3033e-02 1.2131e-04
34 42 6.1872e-02 6.0540e-08
34 98 2.5782e+00 7.4832e-07
98 34 -2.3575e+00 6.4044e-07
98 91 1.5884e-01 5.7674e-08
98 98 1.6768e-01 1.2121e-04
98 106 1.7652e-01 5.7664e-08
0 0 6.1310e-02 -4.1890e-07
1 0 5.1289e-02 -4.1622e-07
1 1 6.0127e-02 -1.1840e-04
1 3 6.8966e-02 -7.7058e-07
1 65 2.5853e+00 -7.2991e-07
3 3 5.8945e-02 -7.6643e-07
65 65 1.7476e-01 -6.2410e-07
34 27 4.4194e-02 6.0547e-08
34 34 5.3033e-02 1.2131e-04
34 42 6.1872e-02 6.0540e-08
34 98 2.5782e+00 7.4832e-07
98 34 -2.3575e+00 6.4044e-07
98 91 1.5884e-01 5.7674e-08
98 98 1.6768e-01 1.2121e-04
98 106 1.7652e-01 5.7664e-08
2 2 6.0127e-02 -1.2007e-04
2 4 6.8966e-02 -3.5940e-07
2 66 2.5853e+00 -7.3991e-07
4 4 5.8945e-02 -3.5747e-07
66 66 1.7476e-01 -6.3272e-07
34 27 3.5355e-02 6.0547e-08
34 34 4.4194e-02 1.2131e-04
34 42 5.3033e-02 6.0540e-08
34 98 2.5694e+00 7.4832e-07
98 34 -2.3663e+00 6.4044e-07
98 91 1.5000e-01 5.7674e-08
98 98 1.5884e-01 1.2121e-04
98 106 1.6768e-01 5.7664e-08
1 1 5.1289e-02 -7.7058e-07
3 1 4.1267e-02 -7.6643e-07
3 3 5.0106e-02 -1.1711e-04
3 6 5.8945e-02 -1.0584e-06
3 67 2.5753e+00 -7.2228e-07
6 6 4.8924e-02 -1.0538e-06
6 10 5.7763e-02 -1.1670e-08
67 67 1.6474e-01 -6.1751e-07
34 27 3.5355e-02 6.0547e-08
34 34 4.4194e-02 1.2131e-04
34 42 5.3033e-02 6.0540e-08
34 98 2.5694e+00 7.4832e-07
98 34 -2.3663e+00 6.4044e-07
98 91 1.5000e-01 5.7674e-08
98 98 1.5884e-01 1.2121e-04
98 106 1.6768e-01 5.7664e-08
2 2 5.1289e-02 -3.5940e-07
4 2 4.1267e-02 -3.5747e-07
4 4 5.0106e-02 -1.1876e-04
4 7 5.8945e-02 -6.5365e-07
4 68 2.5753e+00 -7.3219e-07
7 7 4.8924e-02 -6.5078e-07
68 68 1.6474e-01 -6.2605e-07
34 27 3.5355e-02 6.0547e-08
34 34 4.4194e-02 1.2131e-04
34 42 5.3033e-02 6.0540e-08
34 98 2.5694e+00 7.4832e-07
98 34 -2.3663e+00 6.4044e-07
98 91 1.5000e-01 5.7674e-08
98 98 1.5884e-01 1.2121e-04
98 106 1.6768e-01 5.7664e-08
5 5 5.0106e-02 -1.2019e-04
5 8 5.8945e-02 -2.9980e-07
5 69 2.5753e+00 -7.4077e-07
8 8 4.8924e-02 -2.9848e-07
69 69 1.6474e-01 -6.3346e-07
34 27 2.6517e-02 6.0547e-08
34 34 3.5355e-02 1.2131e-04
34 42 4.4194e-02 6.0540e-08
34 98 2.5605e+00 7.4832e-07
98 34 -2.3752e+00 6.4044e-07
98 91 1.4116e-01 5.7674e-08
98 98 1.5000e-01 1.2121e-04
98 106 1.5884e-01 5.7664e-08
3 3 4.1267e-02 -1.0584e-06
6 3 3.1246e-02 -1.0538e-06
6 6 4.0085e-02 -1.1606e-04
6 10 4.8924e-02 -1.2852e-06
6 70 2.5653e+00 -7.1612e-07
10 6 3.0064e-02 -1.4236e-08
10 10 3.8903e-02 -1.2808e-06
10 15 4.7741e-02 -1.6151e-08
70 70 1.5472e-01 -6.1218e-07
34 27 2.6517e-02 6.0547e-08
34 34 3.5355e-02 1.2131e-04
34 42 4.4194e-02 6.0540e-08
34 98 2.5605e+00 7.4832e-07
98 34 -2.3752e+00 6.4044e-07
98 91 1.4116e-01 5.7674e-08
98 98 1.5000e-01 1.2121e-04
98 106 1.5884e-01 5.7664e-08
4 4 4.1267e-02 -6.5365e-07
7 4 3.1246e-02 -6.5078e-07
7 7 4.0085e-02 -1.1769e-04
7 11 4.8924e-02 -8.8554e-07
7 71 2.5653e+00 -7.2595e-07
11 11 3.8903e-02 -8.8253e-07
71 71 1.5472e-01 -6.2066e-07
34 27 2.6517e-02 6.0547e-08
34 34 3.5355e-02 1.2131e-04
34 42 4.4194e-02 6.0540e-08
34 98 2.5605e+00 7.4832e-07
98 34 -2.3752e+00 6.4044e-07
98 91 1.4116e-01 5.7674e-08
98 98 1.5000e-01 1.2121e-04
98 106 1.5884e-01 5.7664e-08
5 5 4.1267e-02 -2.9980e-07
8 5 3.1246e-02 -2.9848e-07
8 8 4.0085e-02 -1.1912e-04
8 12 4.8924e-02 -5.3613e-07
8 72 2.5653e+00 -7.3447e-07
12 12 3.8903e-02 -5.3431e-07
72 72 1.5472e-01 -6.2801e-07
34 27 2.6517e-02 6.0547e-08
34 34 3.5355e-02 1.2131e-04
34 42 4.4194e-02 6.0540e-08
34 98 2.5605e+00 7.4832e-07
98 34 -2.3752e+00 6.4044e-07
98 91 1.4116e-01 5.7674e-08
98 98 1.5000e-01 1.2121e-04
98 106 1.5884e-01 5.7664e-08
9 9 4.0085e-02 -1.2031e-04
9 13 4.8924e-02 -2.4007e-07
9 73 2.5653e+00 -7.4164e-07
13 13 3.8903e-02 -2.3926e-07
73 73 1.5472e-01 -6.3420e-07
34 27 1.7678e-02 6.0547e-08
34 34 2.6517e-02 1.2131e-04
34 42 3.5355e-02 6.0540e-08
34 98 2.5517e+00 7.4832e-07
98 34 -2.3840e+00 6.4044e-07
98 91 1.3232e-01 5.7674e-08
98 98 1.4116e-01 1.2121e-04
98 106 1.5000e-01 5.7664e-08
6 3 2.2407e-02 -1.1670e-08
6 6 3.1246e-02 -1.2852e-06
6 10 4.0085e-02 -1.4233e-08
10 6 2.1225e-02 -1.2808e-06
10 10 3.0064e-02 -1.1524e-04
10 15 3.8903e-02 -1.4531e-06
10 74 2.5552e+00 -7.1138e-07
15 10 2.0042e-02 -1.8327e-08
15 15 2.8881e-02 -1.4496e-06
15 21 3.7720e-02 -1.9771e-08
74 74 1.4470e-01 -6.0810e-07
34 27 1.7678e-02 6.0547e-08
34 34 2.6517e-02 1.2131e-04
34 42 3.5355e-02 6.0540e-08
34 98 2.5517e+00 7.4832e-07
98 34 -2.3840e+00 6.4044e-07
98 91 1.3232e-01 5.7674e-08
98 98 1.4116e-01 1.2121e-04
98 106 1.5000e-01 5.7664e-08
7 7 3.1246e-02 -8.8554e-07
11 7 2.1225e-02 -8.8253e-07
11 11 3.0064e-02 -1.1687e-04
11 16 3.8903e-02 -1.0573e-06
11 75 2.5552e+00 -7.2116e-07
16 16 2.8881e-02 -1.0548e-06
16 22 3.7720e-02 -1.0618e-08
75 75 1.4470e-01 -6.1653e-07
34 27 1.7678e-02 6.0547e-08
34 34 2.6517e-02 1.2131e-04
34 42 3.5355e-02 6.0540e-08
34 98 2.5517e+00 7.4832e-07
98 34 -2.3840e+00 6.4044e-07
98 91 1.3232e-01 5.7674e-08
98 98 1.4116e-01 1.2121e-04
98 106 1.5000e-01 5.7664e-08
8 8 3.1246e-02 -5.3613e-07
12 8 2.1225e-02 -5.3431e-07
12 12 3.0064e-02 -1.1828e-04
12 17 3.8903e-02 -7.1126e-07
12 76 2.5552e+00 -7.2963e-07
17 17 2.8881e-02 -7.0955e-07
76 76 1.4470e-01 -6.2383e-07
34 27 1.7678e-02 6.0547e-08
34 34 2.6517e-02 1.2131e-04
34 42 3.5355e-02 6.0540e-08
34 98 2.5517e+00 7.4832e-07
98 34 -2.3840e+00 6.4044e-07
98 91 1.3232e-01 5.7674e-08
98 98 1.4116e-01 1.2121e-04
98 106 1.5000e-01 5.7664e-08
9 9 3.1246e-02 -2.4007e-07
13 9 2.1225e-02 -2.3926e-07
13 13 3.0064e-02 -1.1947e-04
13 18 3.8903e-02 -4.1802e-07
13 77 2.5552e+00 -7.3675e-07
18 18 2.8881e-02 -4.1702e-07
77 77 1.4470e-01 -6.2998e-07
34 27 1.7678e-02 6.0547e-08
34 34 2.6517e-02 1.2131e-04
34 42 3.5355e-02 6.0540e-08
34 98 2.5517e+00 7.4832e-07
98 34 -2.3840e+00 6.4044e-07
98 91 1.3232e-01 5.7674e-08
98 98 1.4116e-01 1.2121e-04
98 106 1.5000e-01 5.7664e-08
14 14 3.0064e-02 -1.2043e-04
14 19 3.8903e-02 -1.8023e-07
14 78 2.5552e+00 -7.4250e-07
19 19 2.8881e-02 -1.7980e-07
78 78 1.4470e-01 -6.3493e-07
34 27 8.8390e-03 6.0547e-08
34 34 1.7678e-02 1.2131e-04
34 42 2.6517e-02 6.0540e-08
34 98 2.5429e+00 7.4832e-07
98 34 -2.3929e+00 6.4044e-07
98 91 1.2348e-01 5.7674e-08
98 98 1.3233e-01 1.2121e-04
98 106 1.4117e-01 5.7664e-08
10 6 1.2386e-02 -1.6151e-08
10 10 2.1225e-02 -1.4531e-06
10 15 3.0064e-02 -1.8323e-08
15 10 1.1204e-02 -1.4496e-06
15 15 2.0042e-02 -1.1467e-04
15 21 2.8881e-02 -1.5639e-06
15 79 2.5452e+00 -7.0806e-07
21 15 1.0021e-02 -2.1333e-08
21 21 1.8860e-02 -1.5617e-06
21 28 2.7699e-02 -2.2109e-08
79 79 1.3468e-01 -6.0522e-07
34 27 8.8389e-03 6.0547e-08
34 34 1.7678e-02 1.2131e-04
34 42 2.6517e-02 6.0540e-08
34 98 2.5429e+00 7.4832e-07
98 34 -2.3929e+00 6.4044e-07
98 91 1.2348e-01 5.7674e-08
98 98 1.3233e-01 1.2121e-04
98 106 1.4117e-01 5.7664e-08
11 11 2.1225e-02 -1.0573e-06
16 11 1.1204e-02 -1.0548e-06
16 16 2.0042e-02 -1.1629e-04
16 22 2.8881e-02 -1.1707e-06
16 80 2.5452e+00 -7.1779e-07
22 16 1.0021e-02 -1.1787e-08
22 22 1.8860e-02 -1.1690e-06
22 29 2.7699e-02 -1.2369e-08
80 80 1.3468e-01 -6.1362e-07
34 27 8.8389e-03 6.0547e-08
34 34 1.7678e-02 1.2131e-04
34 42 2.6517e-02 6.0540e-08
34 98 2.5429e+00 7.4832e-07
98 34 -2.3929e+00 6.4044e-07
98 91 1.2348e-01 5.7674e-08
98 98 1.3233e-01 1.2121e-04
98 106 1.4117e-01 5.7664e-08
12 12 2.1225e-02 -7.1126e-07
17 12 1.1204e-02 -7.0955e-07
17 17 2.0042e-02 -1.1769e-04
17 23 2.8881e-02 -8.2688e-07
17 81 2.5452e+00 -7.2623e-07
23 23 1.8860e-02 -8.2572e-07
81 81 1.3468e-01 -6.2089e-07
34 27 8.8389e-03 6.0547e-08
34 34 1.7678e-02 1.2131e-04
34 42 2.6517e-02 6.0540e-08
34 98 2.5429e+00 7.4832e-07
98 34 -2.3929e+00 6.4044e-07
98 91 1.2348e-01 5.7674e-08
98 98 1.3233e-01 1.2121e-04
98 106 1.4117e-01 5.7664e-08
13 13 2.1225e-02 -4.1802e-07
18 13 1.1204e-02 -4.1702e-07
18 18 2.0042e-02 -1.1888e-04
18 24 2.8881e-02 -5.3557e-07
18 82 2.5452e+00 -7.3333e-07
24 24 1.8860e-02 -5.3482e-07
82 82 1.3468e-01 -6.2701e-07
34 27 8.8389e-03 6.0547e-08
34 34 1.7678e-02 1.2131e-04
34 42 2.6517e-02 6.0540e-08
34 98 2.5429e+00 7.4832e-07
98 34 -2.3929e+00 6.4044e-07
98 91 1.2348e-01 5.7674e-08
98 98 1.3233e-01 1.2121e-04
98 106 1.4117e-01 5.7664e-08
14 14 2.1225e-02 -1.8023e-07
19 14 1.1204e-02 -1.7980e-07
19 19 2.0042e-02 -1.1983e-04
19 25 2.8881e-02 -2.9933e-07
19 83 2.5452e+00 -7.3905e-07
25 25 1.8860e-02 -2.9891e-07
83 83 1.3468e-01 -6.3195e-07
34 27 8.8388e-03 6.0547e-08
34 34 1.7678e-02 1.2131e-04
34 42 2.6517e-02 6.0540e-08
34 98 2.5429e+00 7.4832e-07
98 34 -2.3929e+00 6.4044e-07
98 91 1.2348e-01 5.7674e-08
98 98 1.3233e-01 1.2121e-04
98 106 1.4117e-01 5.7664e-08
20 20 2.0042e-02 -1.2055e-04
20 26 2.8881e-02 -1.2027e-07
20 84 2.5452e+00 -7.4336e-07
26 26 1.8860e-02 -1.2010e-07
84 84 1.3468e-01 -6.3567e-07
34 27 1.1721e-07 6.0547e-08
34 34 8.8390e-03 1.2131e-04
34 42 1.7678e-02 6.0540e-08
34 98 2.5340e+00 7.4832e-07
98 34 -2.4017e+00 6.4044e-07
98 91 1.1465e-01 5.7674e-08
98 98 1.2349e-01 1.2121e-04
98 106 1.3233e-01 5.7664e-08
15 10 2.3648e-03 -1.9771e-08
15 15 1.1204e-02 -1.5639e-06
15 21 2.0042e-02 -2.1328e-08
21 15 1.1824e-03 -1.5617e-06
21 21 1.0021e-02 -1.1432e-04
21 28 1.8860e-02 -1.6185e-06
21 85 2.5352e+00 -7.0612e-07
28 21 1.4566e-08 -2.2918e-08
28 28 8.8388e-03 -1.6178e-06
28 36 1.7678e-02 -2.2915e-08
85 85 1.2467e-01 -6.0355e-07
34 27 8.6826e-08 6.0547e-08
34 34 8.8389e-03 1.2131e-04
34 42 1.7678e-02 6.0540e-08
34 98 2.5340e+00 7.4832e-07
98 34 -2.4017e+00 6.4044e-07
98 91 1.1465e-01 5.7674e-08
98 98 1.2349e-01 1.2121e-04
98 106 1.3233e-01 5.7664e-08
16 11 2.3648e-03 -1.0618e-08
16 16 1.1204e-02 -1.1707e-06
16 22 2.0042e-02 -1.1785e-08
22 16 1.1824e-03 -1.1690e-06
22 22 1.0021e-02 -1.1594e-04
22 29 1.8860e-02 -1.2267e-06
22 86 2.5352e+00 -7.1583e-07
29 22 1.0789e-08 -1.2982e-08
29 29 8.8388e-03 -1.2262e-06
29 37 1.7678e-02 -1.2980e-08
86 86 1.2467e-01 -6.1192e-07
34 27 6.0778e-08 6.0547e-08
34 34 8.8389e-03 1.2131e-04
34 42 1.7678e-02 6.0540e-08
34 98 2.5340e+00 7.4832e-07
98 34 -2.4017e+00 6.4044e-07
98 91 1.1465e-01 5.7674e-08
98 98 1.2349e-01 1.2121e-04
98 106 1.3233e-01 5.7664e-08
17 17 1.1204e-02 -8.2688e-07
23 17 1.1824e-03 -8.2572e-07
23 23 1.0021e-02 -1.1734e-04
23 30 1.8860e-02 -8.8415e-07
23 87 2.5352e+00 -7.2425e-07
30 30 8.8388e-03 -8.8380e-07
87 87 1.2467e-01 -6.1918e-07
34 27 3.9072e-08 6.0547e-08
34 34 8.8389e-03 1.2131e-04
34 42 1.7678e-02 6.0540e-08
34 98 2.5340e+00 7.4832e-07
98 34 -2.4017e+00 6.4044e-07
98 91 1.1465e-01 5.7674e-08
98 98 1.2349e-01 1.2121e-04
98 106 1.3233e-01 5.7664e-08
18 18 1.1204e-02 -5.3557e-07
24 18 1.1824e-03 -5.3482e-07
24 24 1.0021e-02 -1.1852e-04
24 31 1.8860e-02 -5.9387e-07
24 88 2.5352e+00 -7.3133e-07
31 31 8.8388e-03 -5.9363e-07
88 88 1.2467e-01 -6.2529e-07
34 27 2.1707e-08 6.0547e-08
34 34 8.8389e-03 1.2131e-04
34 42 1.7678e-02 6.0540e-08
34 98 2.5340e+00 7.4832e-07
98 34 -2.4017e+00 6.4044e-07
98 91 1.1465e-01 5.7674e-08
98 98 1.2349e-01 1.2121e-04
98 106 1.3233e-01 5.7664e-08
19 19 1.1204e-02 -2.9933e-07
25 19 1.1824e-03 -2.9891e-07
25 25 1.0021e-02 -1.1947e-04
25 32 1.8860e-02 -3.5847e-07
25 89 2.5352e+00 -7.3704e-07
32 32 8.8388e-03 -3.5832e-07
89 89 1.2467e-01 -6.3021e-07
34 27 8.6826e-09 6.0547e-08
34 34 8.8388e-03 1.2131e-04
34 42 1.7678e-02 6.0540e-08
34 98 2.5340e+00 7.4832e-07
98 34 -2.4017e+00 6.4044e-07
98 91 1.1465e-01 5.7674e-08
98 98 1.2349e-01 1.2121e-04
98 106 1.3233e-01 5.7664e-08
20 20 1.1204e-02 -1.2027e-07
26 20 1.1824e-03 -1.2010e-07
26 26 1.0021e-02 -1.2019e-04
26 33 1.8860e-02 -1.8004e-07
26 90 2.5352e+00 -7.4135e-07
33 33 8.8388e-03 -1.7997e-07
90 90 1.2467e-01 -6.3392e-07
34 27 0.0000e+00 6.0547e-08
34 34 8.8388e-03 1.2131e-04
34 42 1.7678e-02 6.0540e-08
34 98 2.5340e+00 7.4832e-07
98 34 -2.4017e+00 6.4044e-07
98 91 1.1465e-01 5.7674e-08
98 98 1.2349e-01 1.2121e-04
98 106 1.3233e-01 5.7664e-08
27 27 1.0021e-02 -1.2067e-04
27 34 1.8860e-02 -6.0193e-08
27 91 2.5352e+00 -7.4423e-07
91 91 1.2467e-01 -6.3641e-07
34 27 -8.8387e-03 6.0547e-08
34 34 1.1722e-07 1.2131e-04
34 42 8.8389e-03 6.0540e-08
34 98 2.5252e+00 7.4832e-07
98 34 -2.4105e+00 6.4044e-07
98 91 1.0581e-01 5.7674e-08
98 98 1.1465e-01 1.2121e-04
98 106 1.2349e-01 5.7664e-08
21 15 -7.6564e-03 -2.2109e-08
21 21 1.1824e-03 -1.6185e-06
21 28 1.0021e-02 -2.2914e-08
28 21 -8.8388e-03 -1.6178e-06
28 28 1.4566e-08 -1.1421e-04
28 36 8.8388e-03 -1.6176e-06
28 92 2.5252e+00 -7.0557e-07
36 28 -1.0021e-02 -2.2917e-08
36 36 -1.1824e-03 -1.6186e-06
36 43 7.6564e-03 -2.2107e-08
36 100 2.5240e+00 -1.0002e-08
92 92 1.1465e-01 -6.0306e-07
34 27 -8.8387e-03 6.0547e-08
34 34 8.6829e-08 1.2131e-04
34 42 8.8389e-03 6.0540e-08
34 98 2.5252e+00 7.4832e-07
98 34 -2.4105e+00 6.4044e-07
98 91 1.0581e-01 5.7674e-08
98 98 1.1465e-01 1.2121e-04
98 106 1.2349e-01 5.7664e-08
22 16 -7.6564e-03 -1.2369e-08
22 22 1.1824e-03 -1.2267e-06
22 29 1.0021e-02 -1.2979e-08
29 22 -8.8388e-03 -1.2262e-06
29 29 1.0789e-08 -1.1582e-04
29 37 8.8388e-03 -1.2261e-06
29 93 2.5252e+00 -7.1528e-07
37 29 -1.0021e-02 -1.2981e-08
37 37 -1.1824e-03 -1.2268e-06
37 44 7.6564e-03 -1.2368e-08
93 93 1.1465e-01 -6.1143e-07
34 27 -8.8388e-03 6.0547e-08
34 34 6.0781e-08 1.2131e-04
34 42 8.8389e-03 6.0540e-08
34 98 2.5252e+00 7.4832e-07
98 34 -2.4105e+00 6.4044e-07
98 91 1.0581e-01 5.7674e-08
98 98 1.1465e-01 1.2121e-04
98 106 1.2349e-01 5.7664e-08
23 23 1.1824e-03 -8.8415e-07
30 23 -8.8388e-03 -8.8380e-07
30 30 7.5524e-09 -1.1722e-04
30 38 8.8388e-03 -8.8369e-07
30 94 2.5252e+00 -7.2369e-07
38 38 -1.1824e-03 -8.8422e-07
94 94 1.1465e-01 -6.1869e-07
34 27 -8.8388e-03 6.0547e-08
34 34 3.9073e-08 1.2131e-04
34 42 8.8389e-03 6.0540e-08
34 98 2.5252e+00 7.4832e-07
98 34 -2.4105e+00 6.4044e-07
98 91 1.0581e-01 5.7674e-08
98 98 1.1465e-01 1.2121e-04
98 106 1.2349e-01 5.7664e-08
24 24 1.1824e-03 -5.9387e-07
31 24 -8.8388e-03 -5.9363e-07
31 31 4.8553e-09 -1.1840e-04
31 39 8.8388e-03 -5.9356e-07
31 95 2.5252e+00 -7.3076e-07
39 39 -1.1824e-03 -5.9392e-07
95 95 1.1465e-01 -6.2479e-07
34 27 -8.8388e-03 6.0547e-08
34 34 2.1707e-08 1.2131e-04
34 42 8.8389e-03 6.0540e-08
34 98 2.5252e+00 7.4832e-07
98 34 -2.4105e+00 6.4044e-07
98 91 1.0581e-01 5.7674e-08
98 98 1.1465e-01 1.2121e-04
98 106 1.2349e-01 5.7664e-08
25 25 1.1824e-03 -3.5847e-07
32 25 -8.8388e-03 -3.5832e-07
32 32 2.6975e-09 -1.1935e-04
32 40 8.8388e-03 -3.5828e-07
32 96 2.5252e+00 -7.3647e-07
40 40 -1.1824e-03 -3.5849e-07
96 96 1.1465e-01 -6.2971e-07
34 27 -8.8388e-03 6.0547e-08
34 34 8.6829e-09 1.2131e-04
34 42 8.8388e-03 6.0540e-08
34 98 2.5252e+00 7.4832e-07
98 34 -2.4105e+00 6.4044e-07
98 91 1.0581e-01 5.7674e-08
98 98 1.1465e-01 1.2121e-04
98 106 1.2349e-01 5.7664e-08
26 26 1.1824e-03 -1.8004e-07
33 26 -8.8388e-03 -1.7997e-07
33 33 1.0789e-09 -1.2007e-04
33 41 8.8388e-03 -1.7995e-07
33 97 2.5252e+00 -7.4077e-07
41 41 -1.1824e-03 -1.8005e-07
97 97 1.1465e-01 -6.3342e-07
34 27 -8.8388e-03 6.0547e-08
34 34 0.0000e+00 1.2131e-04
34 42 8.8388e-03 6.0540e-08
34 98 2.5252e+00 7.4832e-07
98 34 -2.4105e+00 6.4044e-07
98 91 1.0581e-01 5.7674e-08
98 98 1.1465e-01 1.2121e-04
98 106 1.2349e-01 5.7664e-08
27 27 1.1824e-03 -6.0193e-08
42 42 -1.1824e-03 -6.0198e-08
34 27 -8.8388e-03 6.0547e-08
34 34 -4.3415e-09 1.2131e-04
34 42 8.8388e-03 6.0540e-08
34 98 2.5252e+00 7.4832e-07
98 34 -2.4105e+00 6.4044e-07
98 91 1.0581e-01 5.7674e-08
98 98 1.1465e-01 1.2121e-04
98 106 1.2349e-01 5.7664e-08
35 35 -5.3945e-10 -1.2079e-04
35 99 2.5252e+00 -7.4510e-07
99 99 1.1465e-01 -6.3715e-07
34 27 -1.7678e-02 6.0547e-08
34 34 -8.8387e-03 1.2131e-04
34 42 1.1722e-07 6.0540e-08
34 98 2.5163e+00 7.4832e-07
98 34 -2.4194e+00 6.4044e-07
98 91 9.6968e-02 5.7674e-08
98 98 1.0581e-01 1.2121e-04
98 106 1.1465e-01 5.7664e-08
28 21 -1.7678e-02 -2.2915e-08
28 28 -8.8388e-03 -1.6176e-06
28 36 1.4566e-08 -2.2913e-08
36 28 -1.8860e-02 -1.6186e-06
36 36 -1.0021e-02 -1.1432e-04
36 43 -1.1824e-03 -1.5614e-06
36 100 2.5152e+00 -7.0640e-07
43 36 -2.0042e-02 -2.1330e-08
43 43 -1.1204e-02 -1.5639e-06
43 49 -2.3648e-03 -1.9767e-08
100 100 1.0463e-01 -6.0377e-07
34 27 -1.7678e-02 6.0547e-08
34 34 -8.8387e-03 1.2131e-04
34 42 8.6833e-08 6.0540e-08
34 98 2.5163e+00 7.4832e-07
98 34 -2.4194e+00 6.4044e-07
98 91 9.6968e-02 5.7674e-08
98 98 1.0581e-01 1.2121e-04
98 106 1.1465e-01 5.7664e-08
29 22 -1.7678e-02 -1.2980e-08
29 29 -8.8388e-03 -1.2261e-06
29 37 1.0789e-08 -1.2979e-08
37 29 -1.8860e-02 -1.2268e-06
37 37 -1.0021e-02 -1.1594e-04
37 44 -1.1824e-03 -1.1688e-06
37 101 2.5152e+00 -7.1611e-07
44 37 -2.0042e-02 -1.1786e-08
44 44 -1.1204e-02 -1.1707e-06
44 50 -2.3648e-03 -1.0617e-08
101 101 1.0463e-01 -6.1215e-07
34 27 -1.7678e-02 6.0547e-08
34 34 -8.8388e-03 1.2131e-04
34 42 6.0783e-08 6.0540e-08
34 98 2.5163e+00 7.4832e-07
98 34 -2.4194e+00 6.4044e-07
98 91 9.6968e-02 5.7674e-08
98 98 1.0581e-01 1.2121e-04
98 106 1.1465e-01 5.7664e-08
30 30 -8.8388e-03 -8.8369e-07
38 30 -1.8860e-02 -8.8422e-07
38 38 -1.0021e-02 -1.1734e-04
38 45 -1.1824e-03 -8.2558e-07
