# gs_idx, es_idx, energy, intensity
16 48 2.5237e+00 2.9717e-06
16 52 2.5325e+00 1.0593e-08
48 12 -2.4209e+00 1.0221e-08
48 16 -2.4121e+00 2.5422e-06
48 44 1.0429e-01 1.8376e-06
48 48 1.1313e-01 4.8124e-04
48 49 1.1461e-01 2.3332e-07
48 50 1.1465e-01 2.4274e-07
48 52 1.2197e-01 1.7229e-06
14 14 -3.2283e-04 -1.9018e-06
14 46 2.5249e+00 -1.1735e-08
18 14 -1.0344e-02 -1.9020e-06
18 16 -3.0207e-03 -2.4525e-07
18 18 -1.5052e-03 -4.7480e-04
18 19 -3.1637e-05 -2.2479e-07
18 22 7.3336e-03 -1.7834e-06
18 46 2.5148e+00 -1.1033e-08
18 50 2.5237e+00 -2.9303e-06
18 54 2.5325e+00 -1.0446e-08
19 19 -1.4592e-03 -2.2479e-07
22 22 -2.6876e-03 -1.7853e-06
22 54 2.5225e+00 -1.1020e-08
46 46 1.1432e-01 -1.0168e-08
50 18 -2.4120e+00 -1.3235e-08
50 50 1.1314e-01 -2.5054e-06
16 12 -1.1828e-02 1.9288e-06
16 16 -2.9890e-03 4.8150e-04
16 17 -1.5154e-03 2.2796e-07
16 18 -1.4736e-03 2.4871e-07
16 20 5.8498e-03 1.8085e-06
16 44 2.5134e+00 1.1189e-08
16 48 2.5222e+00 2.9717e-06
16 52 2.5310e+00 1.0593e-08
48 12 -2.4224e+00 1.0221e-08
48 16 -2.4135e+00 2.5422e-06
48 44 1.0282e-01 1.8376e-06
48 48 1.1166e-01 4.8124e-04
48 49 1.1313e-01 2.3332e-07
48 50 1.1318e-01 2.4274e-07
48 52 1.2050e-01 1.7229e-06
15 15 -1.7504e-03 -1.9018e-06
15 47 2.5234e+00 -1.1735e-08
17 17 -2.9430e-03 -2.4525e-07
18 18 -2.9788e-03 -2.2479e-07
19 15 -1.1772e-02 -1.9020e-06
19 17 -4.4482e-03 -2.4525e-07
19 18 -4.4064e-03 -2.2479e-07
19 19 -2.9328e-03 -4.7480e-04
19 23 5.9060e-03 -1.7834e-06
19 47 2.5134e+00 -1.1033e-08
19 51 2.5223e+00 -2.9303e-06
19 55 2.5311e+00 -1.0446e-08
23 23 -4.1152e-03 -1.7853e-06
23 55 2.5211e+00 -1.1020e-08
47 47 1.1290e-01 -1.0168e-08
51 19 -2.4135e+00 -1.3235e-08
51 51 1.1172e-01 -2.5054e-06
16 12 -1.7678e-02 1.9288e-06
16 16 -8.8388e-03 4.8150e-04
16 17 -7.3652e-03 2.2796e-07
16 18 -7.3234e-03 2.4871e-07
16 20 0.0000e+00 1.8085e-06
16 44 2.5075e+00 1.1189e-08
16 48 2.5163e+00 2.9717e-06
16 52 2.5252e+00 1.0593e-08
48 12 -2.4282e+00 1.0221e-08
48 16 -2.4194e+00 2.5422e-06
48 44 9.6969e-02 1.8376e-06
48 48 1.0581e-01 4.8124e-04
48 49 1.0728e-01 2.3332e-07
48 50 1.0733e-01 2.4274e-07
48 52 1.1465e-01 1.7229e-06
20 16 -1.8860e-02 -1.7853e-06
20 20 -1.0021e-02 -4.7575e-04
20 21 -8.5476e-03 -2.2525e-07
20 22 -8.5058e-03 -2.4574e-07
20 24 -1.1824e-03 -1.4292e-06
20 48 2.5063e+00 -1.0358e-08
20 52 2.5152e+00 -2.9366e-06
21 21 -9.9752e-03 -2.2525e-07
22 22 -1.0011e-02 -2.4574e-07
24 24 -1.1204e-02 -1.4322e-06
52 20 -2.4206e+00 -1.3267e-08
52 52 1.0463e-01 -2.5109e-06
16 12 -1.9151e-02 1.9288e-06
16 16 -1.0312e-02 4.8150e-04
16 17 -8.8388e-03 2.2796e-07
16 18 -8.7970e-03 2.4871e-07
16 20 -1.4736e-03 1.8085e-06
16 44 2.5060e+00 1.1189e-08
16 48 2.5149e+00 2.9717e-06
16 52 2.5237e+00 1.0593e-08
48 12 -2.4297e+00 1.0221e-08
48 16 -2.4208e+00 2.5422e-06
48 44 9.5495e-02 1.8376e-06
48 48 1.0434e-01 4.8124e-04
48 49 1.0581e-01 2.3332e-07
48 50 1.0585e-01 2.4274e-07
48 52 1.1318e-01 1.7229e-06
17 17 -1.0266e-02 -1.7834e-06
17 49 2.5149e+00 -1.1007e-08
20 20 -1.1495e-02 -2.2525e-07
21 17 -2.0288e-02 -1.7853e-06
21 20 -1.2922e-02 -2.2525e-07
21 21 -1.1449e-02 -4.7575e-04
21 23 -9.9334e-03 -2.4574e-07
21 25 -2.6100e-03 -1.4292e-06
21 49 2.5049e+00 -1.0358e-08
21 53 2.5137e+00 -2.9367e-06
23 23 -1.1439e-02 -2.4574e-07
25 25 -1.2631e-02 -1.4322e-06
53 21 -2.4220e+00 -1.3267e-08
53 53 1.0320e-01 -2.5109e-06
16 12 -1.9193e-02 1.9288e-06
16 16 -1.0354e-02 4.8150e-04
16 17 -8.8807e-03 2.2796e-07
16 18 -8.8388e-03 2.4871e-07
16 20 -1.5154e-03 1.8085e-06
16 44 2.5060e+00 1.1189e-08
16 48 2.5148e+00 2.9717e-06
16 52 2.5237e+00 1.0593e-08
48 12 -2.4297e+00 1.0221e-08
48 16 -2.4209e+00 2.5422e-06
48 44 9.5453e-02 1.8376e-06
48 48 1.0429e-01 4.8124e-04
48 49 1.0577e-01 2.3332e-07
48 50 1.0581e-01 2.4274e-07
48 52 1.1314e-01 1.7229e-06
18 18 -1.0344e-02 -1.7834e-06
18 50 2.5148e+00 -1.1006e-08
20 20 -1.1537e-02 -2.4574e-07
22 18 -2.0365e-02 -1.7853e-06
22 20 -1.3042e-02 -2.4574e-07
22 22 -1.1526e-02 -4.7575e-04
22 23 -1.0053e-02 -2.2525e-07
22 26 -2.6876e-03 -1.4292e-06
22 50 2.5048e+00 -1.0358e-08
22 54 2.5137e+00 -2.9366e-06
23 23 -1.1480e-02 -2.2525e-07
26 26 -1.2709e-02 -1.4322e-06
54 22 -2.4221e+00 -1.3266e-08
54 54 1.0313e-01 -2.5108e-06
16 12 -2.0667e-02 1.9288e-06
16 16 -1.1828e-02 4.8150e-04
16 17 -1.0354e-02 2.2796e-07
16 18 -1.0312e-02 2.4871e-07
16 20 -2.9890e-03 1.8085e-06
16 44 2.5045e+00 1.1189e-08
16 48 2.5134e+00 2.9717e-06
16 52 2.5222e+00 1.0593e-08
48 12 -2.4312e+00 1.0221e-08
48 16 -2.4224e+00 2.5422e-06
48 44 9.3980e-02 1.8376e-06
48 48 1.0282e-01 4.8124e-04
48 49 1.0429e-01 2.3332e-07
48 50 1.0434e-01 2.4274e-07
48 52 1.1166e-01 1.7229e-06
19 19 -1.1772e-02 -1.7834e-06
19 51 2.5134e+00 -1.1006e-08
21 21 -1.2964e-02 -2.4574e-07
22 22 -1.3000e-02 -2.2525e-07
23 19 -2.1793e-02 -1.7853e-06
23 21 -1.4469e-02 -2.4574e-07
23 22 -1.4428e-02 -2.2525e-07
23 23 -1.2954e-02 -4.7575e-04
23 27 -4.1152e-03 -1.4292e-06
23 51 2.5034e+00 -1.0358e-08
23 55 2.5122e+00 -2.9366e-06
27 27 -1.4136e-02 -1.4322e-06
55 23 -2.4235e+00 -1.3266e-08
55 55 1.0170e-01 -2.5108e-06
16 12 -2.6516e-02 1.9288e-06
16 16 -1.7678e-02 4.8150e-04
16 17 -1.6204e-02 2.2796e-07
16 18 -1.6162e-02 2.4871e-07
16 20 -8.8388e-03 1.8085e-06
16 44 2.4987e+00 1.1189e-08
16 48 2.5075e+00 2.9717e-06
16 52 2.5163e+00 1.0593e-08
48 12 -2.4371e+00 1.0221e-08
48 16 -2.4282e+00 2.5422e-06
48 44 8.8130e-02 1.8376e-06
48 48 9.6971e-02 4.8124e-04
48 49 9.8444e-02 2.3332e-07
48 50 9.8487e-02 2.4274e-07
48 52 1.0581e-01 1.7229e-06
20 20 -1.8860e-02 -1.4292e-06
24 20 -2.8881e-02 -1.4322e-06
24 24 -2.0042e-02 -4.7766e-04
24 25 -1.8569e-02 -2.2616e-07
24 26 -1.8527e-02 -2.4672e-07
24 28 -1.1204e-02 -8.3636e-07
24 56 2.5051e+00 -2.9487e-06
25 25 -1.9996e-02 -2.2615e-07
26 26 -2.0032e-02 -2.4673e-07
28 28 -2.1225e-02 -8.3895e-07
56 24 -2.4306e+00 -1.3325e-08
56 56 9.4611e-02 -2.5212e-06
16 12 -2.7990e-02 1.9288e-06
16 16 -1.9151e-02 4.8150e-04
16 17 -1.7678e-02 2.2796e-07
16 18 -1.7636e-02 2.4871e-07
16 20 -1.0312e-02 1.8085e-06
16 44 2.4972e+00 1.1189e-08
16 48 2.5060e+00 2.9717e-06
16 52 2.5149e+00 1.0593e-08
48 12 -2.4385e+00 1.0221e-08
48 16 -2.4297e+00 2.5422e-06
48 44 8.6657e-02 1.8376e-06
48 48 9.5497e-02 4.8124e-04
48 49 9.6970e-02 2.3332e-07
48 50 9.7014e-02 2.4274e-07
48 52 1.0434e-01 1.7229e-06
21 21 -2.0288e-02 -1.4292e-06
24 24 -2.1516e-02 -2.2616e-07
25 21 -3.0309e-02 -1.4322e-06
25 24 -2.2944e-02 -2.2615e-07
25 25 -2.1470e-02 -4.7766e-04
25 27 -1.9955e-02 -2.4672e-07
25 29 -1.2631e-02 -8.3636e-07
25 57 2.5037e+00 -2.9487e-06
27 27 -2.1460e-02 -2.4672e-07
29 29 -2.2652e-02 -8.3895e-07
57 25 -2.4320e+00 -1.3326e-08
57 57 9.3183e-02 -2.5212e-06
16 12 -2.8032e-02 1.9288e-06
16 16 -1.9193e-02 4.8150e-04
16 17 -1.7719e-02 2.2796e-07
16 18 -1.7678e-02 2.4871e-07
16 20 -1.0354e-02 1.8085e-06
16 44 2.4972e+00 1.1189e-08
16 48 2.5060e+00 2.9717e-06
16 52 2.5148e+00 1.0593e-08
48 12 -2.4386e+00 1.0221e-08
48 16 -2.4297e+00 2.5422e-06
48 44 8.6615e-02 1.8376e-06
48 48 9.5455e-02 4.8124e-04
48 49 9.6929e-02 2.3332e-07
48 50 9.6972e-02 2.4274e-07
48 52 1.0430e-01 1.7229e-06
22 22 -2.0365e-02 -1.4292e-06
24 24 -2.1558e-02 -2.4672e-07
26 22 -3.0387e-02 -1.4322e-06
26 24 -2.3063e-02 -2.4673e-07
26 26 -2.1548e-02 -4.7766e-04
26 27 -2.0074e-02 -2.2616e-07
26 30 -1.2709e-02 -8.3637e-07
26 58 2.5036e+00 -2.9486e-06
27 27 -2.1502e-02 -2.2615e-07
30 30 -2.2730e-02 -8.3896e-07
58 26 -2.4321e+00 -1.3325e-08
58 58 9.3107e-02 -2.5211e-06
16 12 -2.9506e-02 1.9288e-06
16 16 -2.0667e-02 4.8150e-04
16 17 -1.9193e-02 2.2796e-07
16 18 -1.9151e-02 2.4871e-07
16 20 -1.1828e-02 1.8085e-06
16 44 2.4957e+00 1.1189e-08
16 48 2.5045e+00 2.9717e-06
16 52 2.5134e+00 1.0593e-08
48 12 -2.4400e+00 1.0221e-08
48 16 -2.4312e+00 2.5422e-06
48 44 8.5141e-02 1.8376e-06
48 48 9.3982e-02 4.8124e-04
48 49 9.5455e-02 2.3332e-07
48 50 9.5498e-02 2.4274e-07
48 52 1.0282e-01 1.7229e-06
23 23 -2.1793e-02 -1.4292e-06
25 25 -2.2985e-02 -2.4672e-07
26 26 -2.3021e-02 -2.2616e-07
27 23 -3.1814e-02 -1.4322e-06
27 25 -2.4491e-02 -2.4672e-07
27 26 -2.4449e-02 -2.2615e-07
27 27 -2.2975e-02 -4.7766e-04
27 31 -1.4136e-02 -8.3637e-07
27 59 2.5022e+00 -2.9486e-06
31 31 -2.4158e-02 -8.3896e-07
59 27 -2.4335e+00 -1.3325e-08
59 59 9.1679e-02 -2.5211e-06
16 12 -3.5355e-02 1.9288e-06
16 16 -2.6516e-02 4.8150e-04
16 17 -2.5043e-02 2.2796e-07
16 18 -2.5001e-02 2.4871e-07
16 20 -1.7678e-02 1.8085e-06
16 44 2.4898e+00 1.1189e-08
16 48 2.4987e+00 2.9717e-06
16 52 2.5075e+00 1.0593e-08
48 12 -2.4459e+00 1.0221e-08
48 16 -2.4371e+00 2.5422e-06
48 44 7.9291e-02 1.8376e-06
48 48 8.8132e-02 4.8124e-04
48 49 8.9605e-02 2.3332e-07
48 50 8.9648e-02 2.4274e-07
48 52 9.6973e-02 1.7229e-06
24 24 -2.8881e-02 -8.3636e-07
28 24 -3.8903e-02 -8.3895e-07
28 28 -3.0064e-02 -4.8053e-04
28 29 -2.8590e-02 -2.2752e-07
28 30 -2.8548e-02 -2.4821e-07
28 60 2.4951e+00 -2.9665e-06
29 29 -3.0018e-02 -2.2752e-07
30 30 -3.0054e-02 -2.4821e-07
60 28 -2.4406e+00 -1.3411e-08
60 60 8.4593e-02 -2.5365e-06
16 12 -3.6829e-02 1.9288e-06
16 16 -2.7990e-02 4.8150e-04
16 17 -2.6516e-02 2.2796e-07
16 18 -2.6475e-02 2.4871e-07
16 20 -1.9151e-02 1.8085e-06
16 44 2.4884e+00 1.1189e-08
16 48 2.4972e+00 2.9717e-06
16 52 2.5060e+00 1.0593e-08
48 12 -2.4474e+00 1.0221e-08
48 16 -2.4385e+00 2.5422e-06
48 44 7.7818e-02 1.8376e-06
48 48 8.6658e-02 4.8124e-04
48 49 8.8132e-02 2.3332e-07
48 50 8.8175e-02 2.4274e-07
48 52 9.5499e-02 1.7229e-06
25 25 -3.0309e-02 -8.3636e-07
28 28 -3.1537e-02 -2.2752e-07
29 25 -4.0330e-02 -8.3895e-07
29 28 -3.2965e-02 -2.2752e-07
29 29 -3.1491e-02 -4.8053e-04
29 31 -2.9976e-02 -2.4820e-07
29 61 2.4937e+00 -2.9665e-06
31 31 -3.1481e-02 -2.4821e-07
61 29 -2.4420e+00 -1.3411e-08
61 61 8.3165e-02 -2.5366e-06
16 12 -3.6871e-02 1.9288e-06
16 16 -2.8032e-02 4.8150e-04
16 17 -2.6558e-02 2.2796e-07
16 18 -2.6516e-02 2.4871e-07
16 20 -1.9193e-02 1.8085e-06
16 44 2.4883e+00 1.1189e-08
16 48 2.4972e+00 2.9717e-06
16 52 2.5060e+00 1.0593e-08
48 12 -2.4474e+00 1.0221e-08
48 16 -2.4386e+00 2.5422e-06
48 44 7.7776e-02 1.8376e-06
48 48 8.6617e-02 4.8124e-04
48 49 8.8090e-02 2.3332e-07
48 50 8.8133e-02 2.4274e-07
48 52 9.5457e-02 1.7229e-06
26 26 -3.0387e-02 -8.3637e-07
28 28 -3.1579e-02 -2.4821e-07
30 26 -4.0408e-02 -8.3896e-07
30 28 -3.3084e-02 -2.4821e-07
30 30 -3.1569e-02 -4.8053e-04
30 31 -3.0095e-02 -2.2752e-07
30 62 2.4936e+00 -2.9664e-06
31 31 -3.1523e-02 -2.2752e-07
62 30 -2.4421e+00 -1.3410e-08
62 62 8.3088e-02 -2.5365e-06
16 12 -3.8344e-02 1.9288e-06
16 16 -2.9506e-02 4.8150e-04
16 17 -2.8032e-02 2.2796e-07
16 18 -2.7990e-02 2.4871e-07
16 20 -2.0667e-02 1.8085e-06
16 44 2.4868e+00 1.1189e-08
16 48 2.4957e+00 2.9717e-06
16 52 2.5045e+00 1.0593e-08
48 12 -2.4489e+00 1.0221e-08
48 16 -2.4400e+00 2.5422e-06
48 44 7.6302e-02 1.8376e-06
48 48 8.5143e-02 4.8124e-04
48 49 8.6616e-02 2.3332e-07
48 50 8.6659e-02 2.4274e-07
48 52 9.3984e-02 1.7229e-06
27 27 -3.1814e-02 -8.3637e-07
29 29 -3.3007e-02 -2.4820e-07
30 30 -3.3043e-02 -2.2752e-07
31 27 -4.1835e-02 -8.3896e-07
31 29 -3.4512e-02 -2.4821e-07
31 30 -3.4470e-02 -2.2752e-07
31 31 -3.2997e-02 -4.8053e-04
31 63 2.4922e+00 -2.9664e-06
63 31 -2.4435e+00 -1.3410e-08
63 63 8.1660e-02 -2.5365e-06
17 13 2.7990e-02 1.9288e-06
17 16 3.5355e-02 2.2796e-07
17 17 3.6829e-02 4.8150e-04
17 19 3.8344e-02 2.4871e-07
17 21 4.5668e-02 1.8085e-06
17 45 2.5532e+00 1.1189e-08
17 49 2.5620e+00 2.9717e-06
17 53 2.5709e+00 1.0594e-08
49 13 -2.3825e+00 1.0221e-08
49 17 -2.3737e+00 2.5422e-06
49 45 1.4264e-01 1.8376e-06
49 48 1.5000e-01 2.3331e-07
49 49 1.5148e-01 4.8124e-04
49 51 1.5299e-01 2.4274e-07
49 53 1.6032e-01 1.7229e-06
0 0 4.1513e-02 -4.8053e-04
0 1 4.2986e-02 -2.2748e-07
0 2 4.3028e-02 -2.4822e-07
0 4 5.0351e-02 -8.3899e-07
0 32 2.5667e+00 -2.9624e-06
1 1 4.1559e-02 -2.2748e-07
2 2 4.1523e-02 -2.4822e-07
4 4 4.0330e-02 -8.3656e-07
32 0 -2.3690e+00 -1.3377e-08
32 32 1.5615e-01 -2.5333e-06
17 13 2.6517e-02 1.9288e-06
17 16 3.3882e-02 2.2796e-07
17 17 3.5355e-02 4.8150e-04
17 19 3.6871e-02 2.4871e-07
17 21 4.4194e-02 1.8085e-06
17 45 2.5517e+00 1.1189e-08
17 49 2.5605e+00 2.9717e-06
17 53 2.5694e+00 1.0594e-08
49 13 -2.3840e+00 1.0221e-08
49 17 -2.3752e+00 2.5422e-06
49 45 1.4116e-01 1.8376e-06
49 48 1.4853e-01 2.3331e-07
49 49 1.5000e-01 4.8124e-04
49 51 1.5152e-01 2.4274e-07
49 53 1.5884e-01 1.7229e-06
0 0 4.0039e-02 -2.2748e-07
1 0 3.8611e-02 -2.2748e-07
1 1 4.0085e-02 -4.8053e-04
1 3 4.1600e-02 -2.4822e-07
1 5 4.8924e-02 -8.3899e-07
1 33 2.5653e+00 -2.9625e-06
3 3 4.0095e-02 -2.4822e-07
5 5 3.8903e-02 -8.3656e-07
33 1 -2.3705e+00 -1.3377e-08
33 33 1.5472e-01 -2.5333e-06
17 13 2.6475e-02 1.9288e-06
17 16 3.3840e-02 2.2796e-07
17 17 3.5314e-02 4.8150e-04
17 19 3.6829e-02 2.4871e-07
17 21 4.4152e-02 1.8085e-06
17 45 2.5517e+00 1.1189e-08
17 49 2.5605e+00 2.9717e-06
17 53 2.5693e+00 1.0594e-08
49 13 -2.3841e+00 1.0221e-08
49 17 -2.3752e+00 2.5422e-06
49 45 1.4112e-01 1.8376e-06
49 48 1.4849e-01 2.3331e-07
49 49 1.4996e-01 4.8124e-04
49 51 1.5148e-01 2.4274e-07
49 53 1.5880e-01 1.7229e-06
0 0 3.9997e-02 -2.4822e-07
2 0 3.8492e-02 -2.4822e-07
2 2 4.0007e-02 -4.8053e-04
2 3 4.1481e-02 -2.2748e-07
2 6 4.8846e-02 -8.3900e-07
2 34 2.5652e+00 -2.9623e-06
3 3 4.0053e-02 -2.2748e-07
6 6 3.8825e-02 -8.3657e-07
34 2 -2.3705e+00 -1.3376e-08
34 34 1.5465e-01 -2.5332e-06
17 13 2.5001e-02 1.9288e-06
17 16 3.2366e-02 2.2796e-07
17 17 3.3840e-02 4.8150e-04
17 19 3.5355e-02 2.4871e-07
17 21 4.2679e-02 1.8085e-06
17 45 2.5502e+00 1.1189e-08
17 49 2.5590e+00 2.9717e-06
17 53 2.5679e+00 1.0594e-08
49 13 -2.3855e+00 1.0221e-08
49 17 -2.3767e+00 2.5422e-06
49 45 1.3965e-01 1.8376e-06
49 48 1.4701e-01 2.3331e-07
49 49 1.4849e-01 4.8124e-04
49 51 1.5000e-01 2.4274e-07
49 53 1.5733e-01 1.7229e-06
1 1 3.8570e-02 -2.4822e-07
2 2 3.8534e-02 -2.2748e-07
3 1 3.7064e-02 -2.4822e-07
3 2 3.7106e-02 -2.2748e-07
3 3 3.8580e-02 -4.8053e-04
3 7 4.7419e-02 -8.3899e-07
3 35 2.5638e+00 -2.9624e-06
7 7 3.7397e-02 -8.3657e-07
35 3 -2.3720e+00 -1.3376e-08
35 35 1.5322e-01 -2.5332e-06
17 13 1.9151e-02 1.9288e-06
17 16 2.6517e-02 2.2796e-07
17 17 2.7990e-02 4.8150e-04
17 19 2.9506e-02 2.4871e-07
17 21 3.6829e-02 1.8085e-06
17 45 2.5443e+00 1.1189e-08
17 49 2.5532e+00 2.9717e-06
17 53 2.5620e+00 1.0594e-08
49 13 -2.3914e+00 1.0221e-08
49 17 -2.3825e+00 2.5422e-06
49 45 1.3380e-01 1.8376e-06
49 48 1.4117e-01 2.3331e-07
49 49 1.4264e-01 4.8124e-04
49 51 1.4415e-01 2.4274e-07
49 53 1.5148e-01 1.7229e-06
0 0 3.2674e-02 -8.3899e-07
4 0 2.2652e-02 -8.3656e-07
4 4 3.1491e-02 -4.7766e-04
4 5 3.2965e-02 -2.2613e-07
4 6 3.3007e-02 -2.4673e-07
4 8 4.0330e-02 -1.4321e-06
4 36 2.5567e+00 -2.9458e-06
5 5 3.1537e-02 -2.2612e-07
6 6 3.1501e-02 -2.4673e-07
8 8 3.0309e-02 -1.4294e-06
36 4 -2.3790e+00 -1.3301e-08
36 36 1.4613e-01 -2.5189e-06
17 13 1.7678e-02 1.9288e-06
17 16 2.5043e-02 2.2796e-07
17 17 2.6517e-02 4.8150e-04
17 19 2.8032e-02 2.4871e-07
17 21 3.5355e-02 1.8085e-06
17 45 2.5429e+00 1.1189e-08
17 49 2.5517e+00 2.9717e-06
17 53 2.5605e+00 1.0594e-08
49 13 -2.3929e+00 1.0221e-08
49 17 -2.3840e+00 2.5422e-06
49 45 1.3232e-01 1.8376e-06
49 48 1.3969e-01 2.3331e-07
49 49 1.4116e-01 4.8124e-04
49 51 1.4268e-01 2.4274e-07
49 53 1.5001e-01 1.7229e-06
1 1 3.1246e-02 -8.3899e-07
4 4 3.0018e-02 -2.2613e-07
5 1 2.1225e-02 -8.3656e-07
5 4 2.8590e-02 -2.2612e-07
5 5 3.0064e-02 -4.7766e-04
5 7 3.1579e-02 -2.4673e-07
5 9 3.8903e-02 -1.4321e-06
5 37 2.5552e+00 -2.9458e-06
7 7 3.0074e-02 -2.4673e-07
9 9 2.8881e-02 -1.4294e-06
37 5 -2.3805e+00 -1.3301e-08
37 37 1.4470e-01 -2.5189e-06
17 13 1.7636e-02 1.9288e-06
17 16 2.5001e-02 2.2796e-07
17 17 2.6475e-02 4.8150e-04
17 19 2.7990e-02 2.4871e-07
17 21 3.5314e-02 1.8085e-06
17 45 2.5428e+00 1.1189e-08
17 49 2.5517e+00 2.9717e-06
17 53 2.5605e+00 1.0594e-08
49 13 -2.3929e+00 1.0221e-08
49 17 -2.3841e+00 2.5422e-06
49 45 1.3228e-01 1.8376e-06
49 48 1.3965e-01 2.3331e-07
49 49 1.4112e-01 4.8124e-04
49 51 1.4264e-01 2.4274e-07
49 53 1.4996e-01 1.7229e-06
2 2 3.1168e-02 -8.3900e-07
4 4 2.9976e-02 -2.4673e-07
6 2 2.1147e-02 -8.3657e-07
6 4 2.8471e-02 -2.4673e-07
6 6 2.9986e-02 -4.7766e-04
6 7 3.1460e-02 -2.2613e-07
6 10 3.8825e-02 -1.4322e-06
6 38 2.5552e+00 -2.9457e-06
7 7 3.0032e-02 -2.2612e-07
10 10 2.8804e-02 -1.4294e-06
38 6 -2.3806e+00 -1.3300e-08
38 38 1.4463e-01 -2.5188e-06
17 13 1.6162e-02 1.9288e-06
17 16 2.3527e-02 2.2796e-07
17 17 2.5001e-02 4.8150e-04
17 19 2.6517e-02 2.4871e-07
17 21 3.3840e-02 1.8085e-06
17 45 2.5413e+00 1.1189e-08
17 49 2.5502e+00 2.9717e-06
17 53 2.5590e+00 1.0594e-08
49 13 -2.3944e+00 1.0221e-08
49 17 -2.3855e+00 2.5422e-06
49 45 1.3081e-01 1.8376e-06
49 48 1.3818e-01 2.3331e-07
49 49 1.3965e-01 4.8124e-04
49 51 1.4117e-01 2.4274e-07
49 53 1.4849e-01 1.7229e-06
3 3 2.9741e-02 -8.3899e-07
5 5 2.8548e-02 -2.4673e-07
6 6 2.8512e-02 -2.2613e-07
7 3 1.9720e-02 -8.3657e-07
7 5 2.7043e-02 -2.4673e-07
7 6 2.7085e-02 -2.2612e-07
7 7 2.8558e-02 -4.7766e-04
7 11 3.7397e-02 -1.4322e-06
7 39 2.5537e+00 -2.9457e-06
11 11 2.7376e-02 -1.4294e-06
39 7 -2.3820e+00 -1.3300e-08
39 39 1.4320e-01 -2.5188e-06
17 13 1.0312e-02 1.9288e-06
17 16 1.7678e-02 2.2796e-07
17 17 1.9151e-02 4.8150e-04
17 19 2.0667e-02 2.4871e-07
17 21 2.7990e-02 1.8085e-06
17 45 2.5355e+00 1.1189e-08
17 49 2.5443e+00 2.9717e-06
17 53 2.5532e+00 1.0594e-08
49 13 -2.4002e+00 1.0221e-08
49 17 -2.3914e+00 2.5422e-06
49 45 1.2496e-01 1.8376e-06
49 48 1.3233e-01 2.3331e-07
49 49 1.3380e-01 4.8124e-04
49 51 1.3532e-01 2.4274e-07
49 53 1.4264e-01 1.7229e-06
4 4 2.2652e-02 -1.4321e-06
8 4 1.2631e-02 -1.4294e-06
8 8 2.1470e-02 -4.7576e-04
8 9 2.2944e-02 -2.2523e-07
8 10 2.2985e-02 -2.4575e-07
8 12 3.0309e-02 -1.7852e-06
8 40 2.5467e+00 -2.9349e-06
8 44 2.5555e+00 -1.0453e-08
9 9 2.1516e-02 -2.2523e-07
10 10 2.1480e-02 -2.4575e-07
12 12 2.0288e-02 -1.7836e-06
12 44 2.5455e+00 -1.1006e-08
40 8 -2.3891e+00 -1.3252e-08
40 40 1.3611e-01 -2.5095e-06
17 13 8.8388e-03 1.9288e-06
17 16 1.6204e-02 2.2796e-07
17 17 1.7678e-02 4.8150e-04
17 19 1.9193e-02 2.4871e-07
17 21 2.6516e-02 1.8085e-06
17 45 2.5340e+00 1.1189e-08
17 49 2.5429e+00 2.9717e-06
17 53 2.5517e+00 1.0594e-08
49 13 -2.4017e+00 1.0221e-08
49 17 -2.3929e+00 2.5422e-06
49 45 1.2348e-01 1.8376e-06
49 48 1.3085e-01 2.3331e-07
49 49 1.3233e-01 4.8124e-04
49 51 1.3384e-01 2.4274e-07
49 53 1.4117e-01 1.7229e-06
5 5 2.1225e-02 -1.4321e-06
8 8 1.9996e-02 -2.2523e-07
9 5 1.1204e-02 -1.4294e-06
9 8 1.8569e-02 -2.2523e-07
9 9 2.0042e-02 -4.7576e-04
9 11 2.1558e-02 -2.4575e-07
9 13 2.8881e-02 -1.7852e-06
9 41 2.5452e+00 -2.9350e-06
9 45 2.5541e+00 -1.0453e-08
11 11 2.0053e-02 -2.4575e-07
13 13 1.8860e-02 -1.7836e-06
13 45 2.5440e+00 -1.1006e-08
41 9 -2.3905e+00 -1.3252e-08
41 41 1.3469e-01 -2.5095e-06
17 13 8.7970e-03 1.9288e-06
17 16 1.6162e-02 2.2796e-07
17 17 1.7636e-02 4.8150e-04
17 19 1.9151e-02 2.4871e-07
17 21 2.6475e-02 1.8085e-06
17 45 2.5340e+00 1.1189e-08
17 49 2.5428e+00 2.9717e-06
17 53 2.5517e+00 1.0594e-08
49 13 -2.4017e+00 1.0221e-08
49 17 -2.3929e+00 2.5422e-06
49 45 1.2344e-01 1.8376e-06
49 48 1.3081e-01 2.3331e-07
49 49 1.3228e-01 4.8124e-04
49 51 1.3380e-01 2.4274e-07
49 53 1.4112e-01 1.7229e-06
6 6 2.1147e-02 -1.4322e-06
8 8 1.9955e-02 -2.4575e-07
10 6 1.1126e-02 -1.4294e-06
10 8 1.8449e-02 -2.4575e-07
10 10 1.9965e-02 -4.7576e-04
10 11 2.1438e-02 -2.2523e-07
10 14 2.8804e-02 -1.7852e-06
10 42 2.5451e+00 -2.9349e-06
10 46 2.5540e+00 -1.0453e-08
11 11 2.0011e-02 -2.2523e-07
14 14 1.8782e-02 -1.7836e-06
